doc_id,doc_type,source,token_count
sample_7555,sample,黑人是弱势群体是我听到的又一个笑话,3
sample_7556,sample,我真的非常害怕浙江人 点开主页清一色滤镜和戴妃包迪士尼纯欲妆岁月安好 一开口吓死人了,4
sample_7557,sample,我提一个：見到称呼老婆为“领导”“LD”（後者更賎，字都要遮遮掩掩）的，一律骂死。男人是一家之主，户主名称，何时让给女人领导？,6
sample_7558,sample,男女平等呢,1
sample_7559,sample,你为什么留着批啊，你果然是想沦为生育工具吧？,2
sample_7560,sample,伯爵是不是之前说过，中国男人和黑人差不多？,6
sample_7561,sample,渣的人不分性别不分人种，犯罪就是犯罪，就事论事，上升到群体就不好了，还有黑女受教育程度高这个不准确吧，重男轻女男尊女卑严重的地方女性就是生育价值啊,14
sample_7562,sample,有些男的不也这样？这很正常啊,1
sample_7563,sample,不太认同，虽然我本身的审美是黄种人，但是有的人就是喜欢白种人或者黑人吧，就像有的男人就是喜欢白人妹子一样。一棍子打死所有人不好吧🤔,12
sample_7564,sample,其实你们和江苏可以摘出来的…我们是真的习惯了…哎,4
sample_7565,sample,我就是杭州本地人，确实本地人对新疆歧视蛮多的，但是这种歧视怎么说吧，就是口头讲讲，涉及到实际利益的时候影响其实不大,10
sample_7566,sample,气急败坏删了所有动态,1
sample_7567,sample,上海的苏北人并不多，不足四分之一，要不然上海话就不属于吴语了。,3
sample_7568,sample,奈何广东媒体不把广东以外的中国人当人啊。特别是今年全运会广东从官媒到自媒统一口径硬生生把自己吹成奖牌榜第一。还不是被山东蝉联四届冠军打脸😂，先富不代表你就可以不要脸。,10
sample_7569,sample,你还是许愿当一个生在美国中高产家庭的黑人吧，不然你可能在来之前就饥荒或者枪击或者成瘾君子了,5
sample_7570,sample,其实，他们也不看二环内都哪人😆也不看看远离战区的四川人做多大贡献😆吃大哥喝大哥的，最后部分 呗人 还拿刀向大哥，你说有意思吧😂,8
sample_7571,sample,100万都不愿意拿出来，肯定就是不爱你，没必要为了他，让你爸妈担心，他连最基本的安全感都不给你，何必考虑他，直接分手,9
sample_7572,sample,是的，你说的对，知道为什么吗,1
sample_7573,sample,这个没事，只要她还想和我走下去的话一概不究，但不能怀哥布林，不能藏匿超级病毒。,5
sample_7574,sample,这个混血儿黑人基因已经不多乐,4
sample_7575,sample,不怕，现在那么多考艺术的，总有人落榜的,2
sample_7576,sample,我可没那么大大局观跟你讲民族大义，就希望那些找黑人的女的别在这呆着了，还有如果散伙了请不要找国男了，也不要隐瞒，大家平等嘛，你男朋友有权知道你的过去,9
sample_7577,sample,发生了什么?,1
sample_7578,sample,你没有必要强调自己的性取向，因为没人会喜欢你这头正宗肥猪,5
sample_7579,sample,这种龟男是真的可怕，离婚抢不到孩子就净身出户，要是搁了我怎么也要扛到浦乳期过了吧孩子抢过来要是抢不到孩子房车一个我都不会给他，什么狗屁父母逼的，父母叫你去死你是不是也要去死，这样在女方家庭长大的孩子想,30
sample_7581,sample,嗯嗯嗯！虽然我确实没去过河南哈哈哈，但是河南人在我心里的印象现在还是可以的，我有个丢手机的郑大朋友跟我说，虽然丢了手机（偶然事件hh），但是人都很好的。地域歧视不可取，每个省都有垃圾的，太正常了哈哈哈,18
sample_7582,sample,谈恋爱不在朋友圈公开女生会介意的吧,4
sample_7583,sample,我不吃药有五年了，你能一年不吃药吗？,1
sample_7584,sample,这不要钓如意郎君吗,1
sample_7585,sample,然后本民族的基因在未来可以通过考古来发现,4
sample_7586,sample,感觉也很不符合外边对东北人的认知，我到北京第一次吃锅包肉😆 感觉以前的吉菜完全销声匿迹了,8
sample_7587,sample,歧视咱也不是种族歧视，中国这片土地上自古以来就没有黑人这个种族，咱就是正正当当的看不惯,8
sample_7588,sample,支持丁真带领回族成为蒙古族,3
sample_7589,sample,无所谓，吃狗肉无所谓，同性恋无所谓，恶心的是，强迫别人吃狗肉，到处宣传同性恋的人,8
sample_7590,sample,只要女的嫁走，别留在中国就不歧视,3
sample_7591,sample,黑人犯罪率极高,2
sample_7592,sample,200一次,1
sample_7593,sample,如果那个女生和黑人本本分分也可以，但是她帮助黑人男友去哄骗其他女生来到她们所谓的party，去做那些被拍照留存证据的弱小无助的女生的心理工作，去到处炫耀因为他黑，所以我高人一等，去接受那些所谓的群p，,15
sample_7594,sample,乱真是乱真的啥？真银吗？,2
sample_7595,sample,主要是，有些人，还不以为耻，反以为荣。,2
sample_7596,sample,这些基本是事实这叫黑?,2
sample_7597,sample,河南人就是坏，我们家做生意的被河南人骗了十三万！还把钱给转到外国账户去了 警方最后只追回来三万块！河南周口这个地方专门搞电影诈骗的，还有专门的电信诈骗培训班！我说的都是事实，不是别人，就是我们家自己亲,12
sample_7598,sample,病原体何必为难病毒呢？,1
sample_7599,sample,不要侮辱绿绿谢谢，棒子那些也就说说,3
sample_7600,sample,还真不是，中国土豪都找国女当小三，玩黑女的也是过去的务工人员,5
sample_7601,sample,但像中国女拳这种以给外国人做性奴为荣的女性，确实让人无法理解，匪夷所思，地球上找不出第二个类似民族的女性,11
sample_7602,sample,我觉得有些人在故意搞事情。这种方式很明显是美分。。。😅,6
sample_7603,sample,白人相对来说好一些，虽然不如内个那么严重，但是还是不会过多的接触。,4
sample_7604,sample,之前谁说的那个年代没女权？,3
sample_7605,sample,没必要戴帽子，无论谁想讨论一个东西，起码先有点基础入门吧。总不能拉着科研人员说火箭应该用精煤，水洗煤不行。,8
sample_7606,sample,姆蛆好不容易才找到的,1
sample_7607,sample,上海是哪里的人都黑，除了环太湖不黑😅,1
sample_7608,sample,舔狗基数太多了什么时候舔狗没了才会改变局势,2
sample_7609,sample,因为基因跟不上人类变态的社会，基因也不会跟上的，基因只和自然环境发生变化，不和变态的同性恋发生变化，同性恋都是心理问题跟人类社会和文化有关，同性恋不配也不可能让基因发生变化，但人的心理会变化就像人都怕,19
sample_7610,sample,靠半导体吃饭叫做产业结构健康？一个两千三百万人口的地区已经很难提产业结构了，现在的产业过于庞大，少了五千万人口真的很没有必要提什么结构，未来门槛还会越来越高，这不是开玩笑的,15
sample_7612,sample,我老家河南，继父新疆人，一阿姨直接来一句难怪你爸妈会离婚。。。,6
sample_7613,sample,南方沿海主要指福建广东广西海南,5
sample_7614,sample,你们活该罢了，雪崩之时没有一片雪花是无辜的,4
sample_7615,sample,每一个黑人的居留都是一粒黑色的种子，撒如我华夏大地便如鱼得水，看似微不足道却不可小觑，来势不息连绵不绝10年20年50年后呢？有一天法国那样的人种构成悲剧就会成为锐不可当之势横扫中国这片我们繁衍生息了,17
sample_7616,sample,要把一滴血原则带到中国来,2
sample_7617,sample,中国并非是伪装成国家的文明，当然，这样理解也可以。你应该说中国是炎黄子孙的国度，会出现这个说法用四个字概括，那就是传承不息，本质是同化能力强，可惜，再怎么强，也同化不了肤色，况且还有客观素质问题，所以,24
sample_7618,sample,"北方人不是讨厌地域黑, 他们只是讨厌自己被黑而已, 这点和黑人出奇的一致.",7
sample_7620,sample,强迫喵喵喵？？,1
sample_7622,sample,主要是土。。,1
sample_7623,sample,这真的说到点子上了👍️,1
sample_7624,sample,头像就选错了右边头像那个同班男的纯👅🐶，犬夜叉当时心里有人戈薇还对他死心塌地,3
sample_7625,sample,我只讨厌某宗教民族，其他的民族都很好,3
sample_7626,sample,呵呵，但是我姐姐夫的同学们聚会又不是都那一个地方的，有大城市的还有英国美国的，像这篇文章的女的真是闻所未闻见所未见,7
sample_7627,sample,这儿也有nt通讯录出没，不过比起我之前呆的反同恋吧好多了,5
sample_7628,sample,黑南方的都是北佬。你们北方就一个北京，我们南方有上海，广州，香港，深圳，台北六个一线城市,7
sample_7630,sample,按城市算，西安才是最惨的，差距太大了,3
sample_7631,sample,如果有恶熏的txl帅哥记得艾特我我来打击惹,4
sample_7632,sample,不要以偏概全喔，用数据说话😜,4
sample_7633,sample,这里面女⭕️师也不少,2
sample_7634,sample,新疆切糕大概十几年前很火,2
sample_7635,sample,全网呼叫河南人,1
sample_7636,sample,河南驻马店人，被所有驻马店以外的河南人歧视,5
sample_7637,sample,现在还有人把洋垃圾当宝吗,2
sample_7638,sample,txl必死,1
sample_7639,sample,某些评论是被戳到g点了吧,1
sample_7640,sample,为啥我没看到,2
sample_7641,sample,在一些网站上。铺天盖地的黄女黑男。但是我翻的手机都翻没电了，也翻不到黑女黄男！,3
sample_7642,sample,已经做了，他们挺开心的,2
sample_7644,sample,很好!出于虚伪的人性道德?迫于无奈的理论漏洞?才有你们的今天?如果不管什么道德?你他妈今天的午饭就是在猪槽里吃了,6
sample_7645,sample,脱单不是为了干什么都有人陪伴吗？。做ai直接找个炮友去会所不就完了,5
sample_7646,sample,搞个party消消暑也是不错嘀~~,1
sample_7647,sample,连个虚拟人物都知道他是英雄,3
sample_7648,sample,这是他们的节日？毕竟3分之1,2
sample_7649,sample,记得前些年有个黑杂在抖音拍南京大屠杀纪念日,2
sample_7650,sample,这女的绝对不无辜！,3
sample_7651,sample,自杀男性也要负责了，还是结婚率生育率太高了?,4
sample_7652,sample,我不信，除非让你家女性打个样找个黑人😆，我就相信你不是钓鱼🐶,7
sample_7655,sample,应该不是同一批人吧,2
sample_7656,sample,我寻思这不都是上海人自己争取来的吗？😆,2
sample_7657,sample,追时不择手段，达到目的，就不一样了,2
sample_7658,sample,我有个发现，大部分反对同性恋的人很少有支持吃狗肉的，可能它们觉得一边反对同性恋一边支持吃狗肉显得很分裂。可我不同，我觉得同性恋很恶心，但支持吃狗肉。,13
sample_7659,sample,错了。江浙沪是地域黑输出最多的地方,5
sample_7660,sample,民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、黑命贵的政治正确。把自己切了让别人死。典型的又蠢又坏。但是你不防还真不行。不防真容易死。,11
sample_7661,sample,当打女拳没法获得流量时，那就反女权获得流量。,5
sample_7662,sample,自作自受 回来让老实人买单？ 你同情她们 谁特么同情老实人？,3
sample_7663,sample,十几年前有地沟头、脏辫、嘻哈什么的，这帮孩子的审美就是被扭曲了,4
sample_7664,sample,找谁不行，偏要找个黑家伙。,2
sample_7665,sample,你这样在美国是要进警察局的,1
sample_7666,sample,男的娶了外国女人，滚出中国。女的嫁了外国男人，滚出中国。交往过外国人的，都不要留在中国,8
sample_7667,sample,“台湾作为亚洲第一个开放同性婚姻的地区根据台湾内政部的统计，截至2017年6月底，登记在册的台湾同性恋伴侣共有2223对，其中女性注册人数3510人，男性为936人，女性人数是男性的近4倍。也就是说，,23
sample_7668,sample,自己想要的东西自己买不是么？送个礼表个态度而已,4
sample_7669,sample,审题，嫁给黑人和找黑人做男友不是一个概念。,5
sample_7670,sample,微博不是垃圾桶吗？你为什么要去垃圾桶逛？看到垃圾还和我们分享,5
sample_7671,sample,如果自找的就活該，如是良家婦女不管真不配當男人,2
sample_7672,sample,没开化的人和动物有啥区别虽然中国也有少部分,3
sample_7673,sample,我小时候其实也救过小动物，家旁边有一次看到一群小朋友在拿鞭炮炸蛤蟆，每炸一下癞蛤蟆飞老高了，我当时不顾风险冲上去抓起癞蛤蟆就丢进池塘里。然后一个小朋友看到了就跑去跟带他们玩的大哥哥告状指着我说：他把蛤,13
sample_7674,sample,看了好多遍，我居然没看懂？算了，反正二次元和微博都是沙軟,4
sample_7675,sample,因为女拳绝大多数人腿上都有个♠️,2
sample_7676,sample,6666 自然而然的事 不应该被污名化,1
sample_7677,sample,4.同性恋人士常贬低异性恋的正常婚姻、轻视繁育后代，甚至称其为“繁殖癌”。殊不知所有同性恋人士都是异性恋结合的结果。没有异性恋的结合与哺育，他们也不会有机会出生、长大并去进行同性恋。注重后代的繁衍和传,39
sample_7678,sample,没有任何一个舔狗值得可怜,3
sample_7679,sample,现在的人，更喜欢做自己的事情别的事情不愿意多管。。。现在撕逼的事情也少了很多。。,5
sample_7680,sample,你这个广东满子，黑河南、黑北方的总部是广州，核心地带是从上海到广州的整个东南沿海，范围是整个南方,10
sample_7681,sample,但我好像听说这个故事是假的不知道各位有没有求证过当然，如果是真的就应该加大宣传力度,9
sample_7682,sample,我身边有很多女性，都是不要彩礼给30万以上嫁妆的，而且婚后还任劳任怨的工作，照顾家里做家务,11
sample_7683,sample,因为极端女权发展到最后男性是得利的。你把维护正常女性的男性都打成国男，那到头来就活该丧失应有的社会地位。,12
sample_7685,sample,这么说，那就应该是所有不要外国人彩礼且结果的女生全都出国不要回来喽，可惜好像不是呢,12
sample_7686,sample,极端是一身艾滋+X病,2
sample_7688,sample,直佬日常出新花样罢了,1
sample_7689,sample,这有什么好讨论的，不怕得艾滋病的接盘就是了,3
sample_7690,sample,臆想就不要拿历史事件来举例子了容易翻车,5
sample_7691,sample,广西人表示你们都别跟我们抢了好不好？,2
sample_7692,sample,这是有观察能力并且具备幽默感的人说出的话。,2
sample_7693,sample,一提安徽我想不出除了中科大以外的任何事，感觉没什么黑料，也没有正面信息,7
sample_7694,sample,阅读理解 尚待提高,2
sample_7695,sample,种族主义者又不是错的，和民主主义者是一个概念，种族主义概念的出现，不过200年，以后到太空时代也适用。,5
sample_7696,sample,女性不婚不育还是太少了，多去劝劝，男性的话就劝他外娶，这是我们的策略。,4
sample_7697,sample,这个正常，各人有各人的看法,2
sample_7698,sample,之前你说吧主的照片是你截的，所以视频里的人到底是不是你？,5
sample_7700,sample,有钱人也怕遇到烂裤裆。我婶婶给我介绍留学生我就知道这个恶毒的老妇女没安好心,6
sample_7701,sample,兄弟萌快看，急死的国女出来了。😆,3
sample_7702,sample,这难道不是传说中的警察大战黑猩猩？,4
sample_7703,sample,那么多矫正中心，又不是没有，为啥不治病呢,3
sample_7704,sample,你非要拿你妈妈来说事儿。。。。？？？,4
sample_7705,sample,拿去微博，一堆拳师教你做人,3
sample_7706,sample,又是你，这种帖子滚去女权吧,3
sample_7707,sample,真是搞不懂这种人怎么就那么想当默的配种母狗，活该,5
sample_7708,sample,⭕️起来，这个以后要考,2
sample_7710,sample,有娶黑女的，生下的小孩也是小黑孩🤣,3
sample_7712,sample,这肯定怕啊！就像我不排斥找欧美白人帅哥的女生，毕竟看到那些帅哥我一个男的都喜欢，但是女生们非要找又丑又穷，还要倒贴的垃圾，我就是在费解了！,13
sample_7713,sample,可以说，以上的地域歧视只能说是略有夸大。但是几乎全部都有事实依据。要真是空穴来风根本不可能流传开来。,10
sample_7714,sample,东北我觉得还可以啊，该被黑的还是上海本地人，让人呕吐,4
sample_7715,sample,不喜欢就是不喜欢呗，哪个正常女的会喜欢黑人，怎么答主一说你们就跳脚了，非得逼女的喜欢黑人？,4
sample_7716,sample,就算黑人不肯结婚 她也不会分手你信不信 她在利用黑人赚取流量,7
sample_7717,sample,也对，女权背后就有兔兔,2
sample_7718,sample,现在没证据只要女的说有就有,2
sample_7719,sample,看她会不会用一些女权最喜欢用的词，下头直男癌之类的,3
sample_7720,sample,我个人是不接受的和黑搞的女人。就算瞒着我，一旦被我知道，分手或者离婚🐶,7
sample_7721,sample,发红包引战,1
sample_7722,sample,我上过大学我怎么没见过？,2
sample_7723,sample,垃圾人口，增加世界负担,4
sample_7724,sample,地域黑的目的又不是表达真相，能污名化就行了,6
sample_7725,sample,？？？为什么不能？,1
sample_7726,sample,陕西人确实是这样的，看不起附近几个省份。,4
sample_7727,sample,没女权那么小肚鸡肠,1
sample_7728,sample,这贵物真够6的，小号倒不少?,2
sample_7729,sample,能不能混进去爆破,1
sample_7730,sample,这人已经翻车多次了，我记得原来有个什么二战结束大娘保护遗孤的片子，解说就解说，还非要加私货，说什么孩子无辜，人民仇恨不可取。当时就取关了,13
sample_7731,sample,据说还有《嫁到非洲》这个记录片，各种美化,3
sample_7732,sample,把野兽的行为说成人的？,1
sample_7733,sample,往上翻，有楼教你钓鱼辨别的,1
sample_7734,sample,前男友是黑人，就跟孩子不是自己一样，没人能接受，能接受的都是有绿帽癖的男人，喜欢看别人干自己老婆，,8
sample_7735,sample,没办法，估计黑人想通过那四个字绑架全人类。再加上西方价值观的影响，,9
sample_7736,sample,哪里都有好人坏人，两三千万出几个坏人很正常。然后作者说不喜欢天津以北的，一下讨厌了好几亿。嗯，你把信息简历发我，我给你推CNN去。🤭🤭🤭🤭,10
sample_7737,sample,山东居然混蛋连贵州人都敢歧视了，你不去看看贵州人是什么形象,6
sample_7738,sample,我家有井，买了个铁井盖，我都抬不动😅😅😅几十斤重啊，偷这玩意出力不讨好，不如去当假和尚化缘,3
sample_7739,sample,？你想表达什么？身边是男娶黑女，于是全国就都是这样？我的态度是，无论男女，生黑混血都不对。全国各大平台数据，本来就是媚黑女远大于媚黑男。如果你不知道BBC 黑桃q组织 可以自己搜搜,14
sample_7740,sample,别的不说，河南这个谁还当真了？电信诈骗又不是河南最多，现在谁看见被偷的井盖还会在心里默念是河南人偷的,9
sample_7741,sample,她们也就知道几个娘炮了，你说对吧彦祖,2
sample_7742,sample,我遇到的东北人的确有这样的，有事的时候和你称兄道弟，一没事了就不把你当回事。你不理他他还说你不把他当兄弟。真是受够了,6
sample_7743,sample,那些小仙女最喜欢非洲酋长的公子哥们了，还喜欢主动献身倒贴🤭,5
sample_7744,sample,望周知：性取向是生理属性，不是兴趣爱好，无法改变，现实中不存在“掰弯”这种事情。性取向是由自身体内的多组基因+大脑结构+母体孕前激素+生活环境+个人经历共同影响作用的，在5～13岁为性取向的意识阶段。,28
sample_7745,sample,有原作者吗，是不是抖音上的，想关注一波,3
sample_7746,sample,肛门出来的黑粪球又丑又臭,1
sample_7747,sample,感到txl恶心这没毛病啊，其实只要活好自己就行了，txl的生活也不会因为你的喜好就改变的,9
sample_7748,sample,当面问清楚，不能接受有孩子就说清楚立刻分了，越快越好，迟则生变，抱着玩玩的心态我认为不可以啊,6
sample_7749,sample,"处女崇拜是很大的群体了,可不能随便忽略不计.",6
sample_7750,sample,王心凌多好看，我喜欢这种的。。。,3
sample_7751,sample,基佬都很变态,2
sample_7752,sample,针对的是基的智商问题不是善恶的问题,4
sample_7753,sample,微博的小仙女都在说求你们男性都清醒，放过我们吧。,3
sample_7754,sample,冷暴力算不算家暴？限制消费算不算家暴？如果都算，那其实女的家暴男的更多。,3
sample_7755,sample,互联网上并没有任何一个文明和谐的平台，只有资本主义希望从中再捞一把，荼毒年轻人的思想,8
sample_7756,sample,勇敢说出来啊,2
sample_7757,sample,😜涉外婚姻中， 中国男性和外籍女性结婚的比例已经超过女性和外籍男性结婚的比例。你告诉我中国女性仇视中国男性？你告诉我中国女性媚黑媚外？我能说你找不着对象是天公地道的事吗？,12
sample_7758,sample,像是埃塞俄比亚的黑犬,1
sample_7759,sample,我咋感觉是演的呢,1
sample_7760,sample,娶进来比嫁出去更可恶，给炎黄子孙来点嘿人呗人血脉很骄傲嘛⁉,5
sample_7761,sample,哈哈，没有什么是一顿火锅解决不了的，同道中人(^з^),2
sample_7762,sample,黑人说实话如果不是头发和胸我是真的区分不了他们的性别，长得一个样,8
sample_7763,sample,女士优先绅士风度这些是从西方传进来的东西，男女平等才是国策，西方紫苯滋养了女拳,6
sample_7764,sample,讲个笑话，这边有人讨外地媳妇，四川的都没人说什么，安徽的背地里要被冷嘲热讽死,8
sample_7766,sample,上海土著，反对歧视外地人！但是我们希望，新上海人和老上海人能携起手来，共同传承吴语，勿相互攻击。,7
sample_7767,sample,真的嗎真的嗎😆,1
sample_7768,sample,以后出门逛街遇到这种满脸都是妆的我大家伙得离远点，不知道卸完妆是什么贵物,5
sample_7770,sample,应该禁止黑沙口进店或者在居民区附近，把他赶到森林里。,2
sample_7771,sample,所以广州地铁乌压压一片黑人，有图吗🤔,3
sample_7772,sample,不用哪个带话你马上发地址敢不敢,1
sample_7773,sample,大部分黑人都不知道自己是凯乐奇计划的棋子吧。就凭他们的智商。还妄想统治世界。犹太精英就是新的农场主。,7
sample_7774,sample,不按照母拳预定的轨迹和套路行事，大概率被母拳成为普信,3
sample_7775,sample,如果不驱除这黑虫到时候全是这样的小黑虫说自己是汉人是华夏子孙,4
sample_7776,sample,主要是txl确实还是有求偶困局，不然就只能软件上被骗或者约炮了。不过，确实是这个人本身的问题🤔,6
sample_7777,sample,而且我发现直男的反同好像也是先天决定的，不反同的直男就算被男同骚扰了，也不会反同只会恶心骚扰他的人，而反同的直男就算生活中根本没碰到过男同，也依然会反同……所以我都放弃跟反同的直男辩论了，就像男同的性,28
sample_7778,sample,个人是觉得这样的。不过你的评论很诚恳，虽不接受，谢谢交流。,6
sample_7779,sample,有太多人否定，也有很多很多人支持，不要因为别人的眼光委屈了自己✌️,4
sample_7780,sample,群二维码发评论区,1
sample_7781,sample,看到评论，这理论证实了。哪里都有排外的人，而且真正优秀的人没有时间排外，排外的无论是哪里人都是社会底层。,11
sample_7782,sample,小仙女上辈子这么过来的,2
sample_7783,sample,再想想每个大学都有几个到几十个不等😱,4
sample_7784,sample,太对了 我也是男童 我巴不得那些恶心的男童(占大部分）都去死😢,2
sample_7785,sample,最后两句骂的好！点赞转发收藏。🤣🤣。但是，人家黑giegie开过光的仙女，来找你？你普却非常自信啊？啊？😆😆😆😆😆,4
sample_7786,sample,最少应该买一辆宾利加一套一线城市海景房,3
sample_7787,sample,又不是收到礼物的人骂的。。。不过***的铁nt,3
sample_7788,sample,先把人拉黑，害怕被关爱，只有把它的基头蒙上独自表白,1
sample_7789,sample,古代的昆仑奴，现在的昆仑👴🏻,2
sample_7790,sample,不是瞧不起，也没有歧视，只是不能接受，你也不能强迫不认可的人去认同吧,9
sample_7791,sample,象征男性的从来都不是下面那个东西，而是暴力，只有暴力才能被称作男性，这是人类最基本的共识。,11
sample_7792,sample,说什么喊麦，烧烤啥的我感觉无所谓，什么一枪不开，日本人后代我就想给他的祖坟刨了，问问他家先人怎么教育自己家的后代的,6
sample_7793,sample,主要很多人开口就是北方😅但凡你喷的是东北，我们都不会搭话😭😭😭同理，就别如爱生小孩，穷，不就是两广和福建么，如果直接说他们，江浙也会被少黑很多,9
sample_7794,sample,虽然给你点了赞，但我觉得“只是歧视国男，对国男高标准，对外国男性放宽要求”这种做法不对,7
sample_7795,sample,你确定这是美人鱼而不是清道夫？,3
sample_7796,sample,那我说异性恋不好，被骂，是不是别人太偏激了？,4
sample_7797,sample,也许只是价格，彩礼谈不拢呢？清官断不了家务事，何况外人（你劝男人你是外人，对男女来说，黑人是外人）。,7
sample_7798,sample,还不如用彩礼的钱去嫖,1
sample_7799,sample,黑人没有任何可取之处，包括所谓的运动天赋，鸡肋一样,5
sample_7800,sample,我三十年专业黑“鲁菜第一”的蠢货！！😅😅😅,2
sample_7801,sample,其实那女的有可能是j，留学生有补贴，用补贴找j,3
sample_7802,sample,我生理上的恶心比我的理智大怎么办，总感觉是一种病态了,5
sample_7804,sample,中国男人只是放不下身段，中国也有男的跑到乌克兰去玩“百人斩白人女生“，还拍视频在网上，都很成功，那男的没身材，没外貌，就凭一张嘴能说会道，骗了不少白人女孩，最主要他的视频含有一定的虐待倾向，因为涉及的,29
sample_7805,sample,直接主动攻击，杀疯了,1
sample_7807,sample,现在高校是艾滋的重灾区，想想吧，真是完犊子咯。真不想看到我们国家被霍霍到艾滋大流行。,7
sample_7808,sample,简单来说，需要上交的家庭地位比不需要上交的低,5
sample_7809,sample,当街抢女人,1
sample_7810,sample,这个我同意,1
sample_7811,sample,这方面上我觉得直男更胜一筹,2
sample_7812,sample,犹太人呢？,1
sample_7813,sample,从哪看出来是东北人？你又听着口音了？😅,3
sample_7814,sample,河南竞争激烈不是自己当年不遵守计生政策造成的吗😄现在多出来的人到处跑搞得其他地方土著生活成本都提高。还有，被黑确实是很多老乡的素质低,16
sample_7815,sample,我家里就遇到过，这个传说由来已久了，哪是什么刻意营造。。。只能说逐渐要让大家改观,6
sample_7816,sample,福利就是你卷得相对轻松。🤣 至于退休金医保这种切切实实的福利也是取决于在哪个口工作。,4
sample_7817,sample,为了制止通讯录怪物们日渐增长的肆意行为，现本反同战士发起同僚招募各位有意向的反同战士私发我果体照检验是否体能合格！13天后会通知招募结果，肌肉猛男们请速速报名！,4
sample_7818,sample,😆对，不仅媚外，而且为了不让女的占便宜，敢于自贡。这是多么伟大的国际注意神经,7
sample_7819,sample,西方通过洗脑女人，达到殖民侵略的目的。洗脑的工具：NBA、欧冠、好莱坞、美国神剧、尬舞⋯,7
sample_7820,sample,无论是谁，都没法用任何理由强迫一个人改国籍。哪怕嫁到天涯海角，只要还是中国人，就享有和其他人一样的权利。这是法律规定的，不是我说的。,10
sample_7821,sample,你先把白左文化来龙去脉了解清楚了再说,3
sample_7822,sample,仙女的盘谁敢接,1
sample_7823,sample,得了便宜还卖乖，贼喊捉贼,1
sample_7825,sample,陕西的枯了,1
sample_7827,sample,这女的是不是贵物啊？自己弄撒别人收拾烂摊子。?,3
sample_7828,sample,看到湖北和陕西，我就觉得他们嘴里说什么我都不稀奇,4
sample_7829,sample,中国女人喜欢黑人，黑人太大了,4
sample_7830,sample,喜猪妹进来看,1
sample_7831,sample,女权背后打拳替美国佬办事的狗东西可不少，把黑人娶进来的咋不说呢,6
sample_7832,sample,总而言之，现在就是女人最好的年代，不作妖，处女，整容的能好看，找一个中产阶级以上轻轻松松。也不知道女拳哪里不满>_<，或许整容也整不出来？,11
sample_7833,sample,是女的打嘿贵，两人纠缠在一起没看清长啥样，连打带骂地让嘿贵”选我还是选她”。。事发两三年前我老婆学校的门口，接到老婆我说给她听，回我一句“这种事多了”（不知道说的是抢嘿贵还是抢男友？），见她没兴趣我也,8
sample_7834,sample,女性完美?那历史上皇帝国王里女的比例占多少?,4
sample_7835,sample,请问韩国在对待黑人移民上有什么政策可供中方参考的,7
sample_7836,sample,找完黑人男朋友记得去非洲，别回来,5
sample_7837,sample,这不是嘿涩蕙性质吗，带一堆人，他真去了？还是真的闲，去了他要干嘛？他能干嘛！,5
sample_7838,sample,看看基佬的恶行就知,2
sample_7839,sample,潜在患者现身说法🤣🤣🤣🤣,1
sample_7840,sample,黑鬼基因太强，此鬼虽然是黑杂，但看上去跟纯种黑鬼并无太大区别。中国女人的子宫，一旦被黑精灌入，所生的崽几代都是黑杂。,6
sample_7841,sample,个人觉得这种媒体的源头主要在江苏，10多年前江苏电视台的一系列新闻节目就专门报道各种负面新闻，先播报江苏省内的再报道周边安徽浙江山东的消息，我记得南京有一条马路很破烂，而江苏台却用了一周时间去详细报道,24
sample_7842,sample,那节目挺傻的，无奈父母愿意看,4
sample_7843,sample,不过我爸做生意还是有很多四川的朋友,4
sample_7844,sample,好好上个高中，放学回家，门口就有那种外地来的游客，操着不知道哪的口音，看到/听说我们这有个高中就开始了：“北京孩子300分清华北大”，也不知道是闲得蛋疼还是咋着，上次我们差点追上去囧,13
sample_7846,sample,咱们就长话短说，图片里的这个吧，大家小心点，是个撑同吧！不是反同吧！请各位注意！注意！注意！,6
sample_7847,sample,谁不批判，站着说话不嫌腰疼，谁就去得一一下艾滋病再轻描淡写给老子看一个,5
sample_7848,sample,安全措施要做好,1
sample_7849,sample,还有陕西呢,1
sample_7851,sample,对啊江苏不只是看不起河南，看网上江苏人似乎都不是中国的地方了，他们就是高人一等，和其他省份的人根本不是一个阶层🤣,10
sample_7852,sample,假如没有说前提的屁话，为真命题的话，那岂不是被太阳晒也要改变基因？,5
sample_7853,sample,概率上讲，这个人大概率是江苏人，不是苏北就是苏南。东北内部就算有也没达到江苏的水平。,11
sample_7854,sample,你自己去行了，我们不去。,1
sample_7855,sample,我觉得还不如让她们去搞，这样我们才能团结更多受害者，那像这样，还是星星之火,4
sample_7856,sample,是个正常人都反感打拳吧……不分男女,4
sample_7858,sample,我不纠结你这个真实性。只要是收过正常教育，或者自身条件不错的头脑正常的就不会找黑人。你说的这个 找黑人是一点发现黑人出轨还不放手说明没什么原则还跑到学校门口闹还把这种事情整得人尽皆知。你觉得这种人会是,17
sample_7860,sample,微博什么时候死，最好再抓一批50W。,2
